time,gain,v,w,obs_dist,obstacle,front,left,right
53.201,0.3,0.1026,0.0,0.8,1,0.8,2.67,1.315
53.25,0.3,0.1026,0.0,0.8,1,0.8,2.67,1.315
53.3,0.3,0.18,0.0004,0.81,0,0.81,2.675,1.316
53.35,0.3,0.18,0.0004,0.81,0,0.81,2.675,1.316
53.4,0.3,0.18,0.0004,0.81,0,0.81,2.675,1.316
53.45,0.3,0.18,0.0004,0.81,0,0.81,2.675,1.316
53.501,0.3,0.102,0.0,0.794,1,0.794,2.688,1.315
53.55,0.3,0.102,0.0,0.794,1,0.794,2.688,1.315
53.6,0.3,0.102,0.0,0.794,1,0.794,2.688,1.315
53.65,0.3,0.102,0.0,0.794,1,0.794,2.688,1.315
53.7,0.3,0.18,0.0003,0.812,0,0.812,2.69,1.309
53.75,0.3,0.18,0.0003,0.812,0,0.812,2.69,1.309
53.801,0.3,0.18,0.0003,0.812,0,0.812,2.69,1.309
53.85,0.3,0.18,0.0003,0.812,0,0.812,2.69,1.309
53.9,0.3,0.18,0.0003,0.805,0,0.805,2.672,1.32
53.95,0.3,0.18,0.0003,0.805,0,0.805,2.672,1.32
54.0,0.3,0.18,0.0003,0.805,0,0.805,2.672,1.32
54.05,0.3,0.18,0.0003,0.805,0,0.805,2.672,1.32
54.1,0.3,0.0998,0.0,0.769,1,0.769,2.69,1.312
54.15,0.3,0.0998,0.0,0.769,1,0.769,2.69,1.312
54.201,0.3,0.0998,0.0,0.769,1,0.769,2.69,1.312
54.25,0.3,0.0998,0.0,0.769,1,0.769,2.69,1.312
54.3,0.3,0.097,0.0,0.741,1,0.741,2.692,1.315
54.35,0.3,0.097,0.0,0.741,1,0.741,2.692,1.315
54.4,0.3,0.097,0.0,0.741,1,0.741,2.692,1.315
54.45,0.3,0.097,0.0,0.741,1,0.741,2.692,1.315
54.5,0.3,0.0936,0.0,0.708,1,0.708,2.685,1.318
54.55,0.3,0.0936,0.0,0.708,1,0.708,2.685,1.318
54.6,0.3,0.0936,0.0,0.708,1,0.708,2.685,1.318
54.65,0.3,0.0936,0.0,0.708,1,0.708,2.685,1.318
54.7,0.3,0.0913,0.0,0.687,1,0.687,2.696,1.314
54.75,0.3,0.0913,0.0,0.687,1,0.687,2.696,1.314
54.8,0.3,0.0913,0.0,0.687,1,0.687,2.696,1.314
54.85,0.3,0.0913,0.0,0.687,1,0.687,2.696,1.314
54.9,0.3,0.0891,0.0,0.669,1,0.669,2.678,1.311
54.95,0.3,0.0891,0.0,0.669,1,0.669,2.678,1.311
55.0,0.3,0.0891,0.0,0.669,1,0.669,2.678,1.311
55.05,0.3,0.0891,0.0,0.669,1,0.669,2.678,1.311
55.1,0.3,0.0861,0.0,0.644,1,0.644,2.69,1.319
55.151,0.3,0.0861,0.0,0.644,1,0.644,2.69,1.319
55.2,0.3,0.0861,0.0,0.644,1,0.644,2.69,1.319
55.25,0.3,0.0861,0.0,0.644,1,0.644,2.69,1.319
55.3,0.3,0.0477,1.2143,0.629,1,0.629,2.693,1.31
55.35,0.3,0.0477,1.2143,0.629,1,0.629,2.693,1.31
55.4,0.3,0.0477,1.2143,0.629,1,0.629,2.693,1.31
55.45,0.3,0.0477,1.2143,0.629,1,0.629,2.693,1.31
55.5,0.3,0.041,1.3271,0.604,1,0.604,2.707,1.299
55.55,0.3,0.041,1.3271,0.604,1,0.604,2.707,1.299
55.6,0.3,0.041,1.3271,0.604,1,0.604,2.707,1.299
55.65,0.3,0.041,1.3271,0.604,1,0.604,2.707,1.299
55.7,0.3,0.138,1.3999,0.593,1,3.5,2.723,1.311
55.75,0.3,0.138,1.3999,0.593,1,3.5,2.723,1.311
55.8,0.3,0.138,1.3999,0.593,1,3.5,2.723,1.311
55.85,0.3,0.138,1.3999,0.593,1,3.5,2.723,1.311
55.9,0.3,0.1362,2.124,0.564,1,3.5,3.5,1.421
55.95,0.3,0.1362,2.124,0.564,1,3.5,3.5,1.421
56.0,0.3,0.1362,2.124,0.564,1,3.5,3.5,1.421
56.051,0.3,0.1362,2.124,0.564,1,3.5,3.5,1.421
56.1,0.3,0.18,1.2227,0.526,1,3.5,3.5,0.547
56.15,0.3,0.18,1.2227,0.526,1,3.5,3.5,0.547
56.2,0.3,0.18,1.2227,0.526,1,3.5,3.5,0.547
56.25,0.3,0.18,1.2227,0.526,1,3.5,3.5,0.547
56.3,0.3,0.18,1.2541,0.517,1,3.5,3.5,0.517
56.35,0.3,0.18,1.2541,0.517,1,3.5,3.5,0.517
56.4,0.3,0.18,1.2541,0.517,1,3.5,3.5,0.517
56.45,0.3,0.18,1.2541,0.517,1,3.5,3.5,0.517
56.5,0.3,0.1436,-1.5896,0.512,0,2.676,3.5,3.5
56.55,0.3,0.1417,-1.6731,0.512,0,2.676,3.5,3.5
56.6,0.3,0.141,-1.7004,0.512,0,2.676,3.5,3.5
56.65,0.3,0.1404,-1.7282,0.512,0,2.676,3.5,3.5
56.7,0.3,0.1403,-1.7333,0.539,0,2.621,2.437,3.5
56.75,0.3,0.1407,-1.7146,0.539,0,2.621,2.437,3.5
56.8,0.3,0.1412,-1.6939,0.539,0,2.621,2.437,3.5
56.85,0.3,0.1427,-1.6288,0.539,0,2.621,2.437,3.5
56.9,0.3,0.1437,-1.5837,0.587,0,2.589,3.5,3.5
56.95,0.3,0.1461,-1.4802,0.587,0,2.589,3.5,3.5
57.0,0.3,0.1473,-1.4276,0.587,0,2.589,3.5,3.5
57.051,0.3,0.1495,-1.3309,0.587,0,2.589,3.5,3.5
57.1,0.3,0.18,0.3366,0.632,1,3.5,3.5,0.763
57.15,0.3,0.18,0.3366,0.632,1,3.5,3.5,0.763
57.2,0.3,0.18,0.3366,0.632,1,3.5,3.5,0.763
57.25,0.3,0.18,0.3366,0.632,1,3.5,3.5,0.763
57.3,0.3,0.18,0.362,0.678,1,3.5,3.5,0.704
57.35,0.3,0.18,0.362,0.678,1,3.5,3.5,0.704
57.4,0.3,0.18,0.362,0.678,1,3.5,3.5,0.704
57.45,0.3,0.18,0.362,0.678,1,3.5,3.5,0.704
57.5,0.3,0.1527,-1.1916,0.705,0,3.5,3.5,0.825
57.55,0.3,0.1524,-1.2052,0.705,0,3.5,3.5,0.825
57.6,0.3,0.1522,-1.2133,0.705,0,3.5,3.5,0.825
57.65,0.3,0.1525,-1.2011,0.705,0,3.5,3.5,0.825
57.7,0.3,0.1529,-1.1831,0.734,0,3.5,3.5,0.899
57.751,0.3,0.1542,-1.1246,0.734,0,3.5,3.5,0.899
57.8,0.3,0.1551,-1.0846,0.734,0,3.5,3.5,0.899
57.85,0.3,0.1568,-1.0114,0.734,0,3.5,3.5,0.899
57.9,0.3,0.1576,-0.9776,0.788,0,3.5,3.5,0.842
57.95,0.3,0.1592,-0.9066,0.788,0,3.5,3.5,0.842
58.0,0.3,0.1599,-0.8768,0.788,0,3.5,3.5,0.842
58.05,0.3,0.1613,-0.8179,0.788,0,3.5,3.5,0.842
58.1,0.3,0.1619,-0.7896,0.833,0,3.5,3.5,0.833
58.15,0.3,0.1631,-0.7368,0.833,0,3.5,3.5,0.833
58.2,0.3,0.1637,-0.7118,0.833,0,3.5,3.5,0.833
58.25,0.3,0.1648,-0.6634,0.833,0,3.5,3.5,0.833
58.3,0.3,0.1653,-0.6413,0.869,0,3.5,3.5,0.869
58.35,0.3,0.1663,-0.5977,0.869,0,3.5,3.5,0.869
58.4,0.3,0.1668,-0.5777,0.869,0,3.5,3.5,0.869
58.45,0.3,0.1677,-0.5386,0.869,0,3.5,3.5,0.869
58.5,0.3,0.1681,-0.5205,0.919,0,3.5,2.386,0.919
58.55,0.3,0.1689,-0.4853,0.919,0,3.5,2.386,0.919
58.6,0.3,0.1693,-0.4691,0.919,0,3.5,2.386,0.919
58.65,0.3,0.1696,-0.4527,0.919,0,3.5,2.386,0.919
58.7,0.3,0.1703,-0.423,0.953,0,3.5,2.354,0.953
58.75,0.3,0.1706,-0.4086,0.953,0,3.5,2.354,0.953
58.8,0.3,0.1713,-0.3809,0.953,0,3.5,2.354,0.953
58.851,0.3,0.1716,-0.3683,0.953,0,3.5,2.354,0.953
58.9,0.3,0.1721,-0.3433,0.973,0,3.5,2.357,0.973
58.95,0.3,0.1724,-0.3319,0.973,0,3.5,2.357,0.973
59.0,0.3,0.1729,-0.3095,0.973,0,3.5,2.357,0.973
59.05,0.3,0.1731,-0.2992,0.973,0,3.5,2.357,0.973
59.1,0.3,0.1736,-0.279,0.978,0,3.5,2.346,0.978
59.151,0.3,0.1738,-0.2697,0.978,0,3.5,2.346,0.978
59.2,0.3,0.1742,-0.2515,0.978,0,3.5,2.346,0.978
59.25,0.3,0.1744,-0.2432,0.978,0,3.5,2.346,0.978
59.3,0.3,0.1746,-0.2347,0.974,0,3.5,2.346,0.974
59.35,0.3,0.175,-0.2192,0.974,0,3.5,2.346,0.974
59.4,0.3,0.1752,-0.2115,0.974,0,3.5,2.346,0.974
59.45,0.3,0.1755,-0.1974,0.974,0,3.5,2.346,0.974
59.5,0.3,0.1756,-0.1909,0.973,0,3.5,2.345,0.973
59.551,0.3,0.1759,-0.1779,0.973,0,3.5,2.345,0.973
59.6,0.3,0.1761,-0.172,0.973,0,3.5,2.345,0.973
59.65,0.3,0.1763,-0.1604,0.973,0,3.5,2.345,0.973
59.7,0.3,0.1764,-0.1551,0.973,0,3.5,2.358,0.973
59.75,0.3,0.1767,-0.1447,0.973,0,3.5,2.358,0.973
59.8,0.3,0.1768,-0.1399,0.973,0,3.5,2.358,0.973
59.85,0.3,0.177,-0.1305,0.973,0,3.5,2.358,0.973
59.9,0.3,0.1771,-0.1261,0.964,0,3.5,2.359,0.964
59.95,0.3,0.1773,-0.1177,0.964,0,3.5,2.359,0.964
60.0,0.3,0.1774,-0.1138,0.964,0,3.5,2.359,0.964
60.05,0.3,0.1775,-0.1098,0.964,0,3.5,2.359,0.964
60.1,0.3,0.1776,-0.1026,0.96,0,3.5,3.5,0.96
60.15,0.3,0.1777,-0.099,0.96,0,3.5,3.5,0.96
60.2,0.3,0.1779,-0.0924,0.96,0,3.5,3.5,0.96
60.25,0.3,0.178,-0.0894,0.96,0,3.5,3.5,0.96
60.3,0.3,0.1781,-0.0833,0.956,0,3.5,3.5,0.956
60.35,0.3,0.1782,-0.0806,0.956,0,3.5,3.5,0.956
60.4,0.3,0.1783,-0.0751,0.956,0,3.5,3.5,0.956
60.45,0.3,0.1783,-0.0726,0.956,0,3.5,3.5,0.956
60.5,0.3,0.1784,-0.0678,0.952,0,3.5,3.5,0.952
60.55,0.3,0.1785,-0.0655,0.952,0,3.5,3.5,0.952
60.6,0.3,0.1786,-0.0611,0.952,0,3.5,3.5,0.952
60.65,0.3,0.1786,-0.0591,0.952,0,3.5,3.5,0.952
60.7,0.3,0.1787,-0.0552,0.953,0,3.5,3.5,0.953
60.75,0.3,0.1788,-0.0533,0.953,0,3.5,3.5,0.953
60.8,0.3,0.1788,-0.0515,0.953,0,3.5,3.5,0.953
60.85,0.3,0.1789,-0.0481,0.953,0,3.5,3.5,0.953
60.9,0.3,0.1789,-0.0465,0.931,0,3.5,3.5,0.931
60.95,0.3,0.179,-0.0434,0.931,0,3.5,3.5,0.931
61.0,0.3,0.179,-0.042,0.931,0,3.5,3.5,0.931
61.05,0.3,0.1791,-0.0391,0.931,0,3.5,3.5,0.931
61.1,0.3,0.1791,-0.0378,0.935,0,3.5,3.5,0.935
61.15,0.3,0.1792,-0.0353,0.935,0,3.5,3.5,0.935
61.2,0.3,0.1792,-0.0341,0.935,0,3.5,3.5,0.935
61.25,0.3,0.1793,-0.0319,0.935,0,3.5,3.5,0.935
61.3,0.3,0.1793,-0.0308,0.935,0,3.5,3.5,0.935
61.35,0.3,0.1793,-0.0287,0.935,0,3.5,3.5,0.935
61.401,0.3,0.1794,-0.0278,0.935,0,3.5,3.5,0.935
61.45,0.3,0.1794,-0.0268,0.935,0,3.5,3.5,0.935
61.5,0.3,0.1794,-0.0251,0.926,0,3.5,3.5,0.926
61.55,0.3,0.1794,-0.0242,0.926,0,3.5,3.5,0.926
61.6,0.3,0.1795,-0.0226,0.926,0,3.5,3.5,0.926
61.65,0.3,0.1795,-0.0219,0.926,0,3.5,3.5,0.926
61.7,0.3,0.1795,-0.0204,0.926,0,3.5,3.5,0.926
61.75,0.3,0.1795,-0.0197,0.924,0,3.5,3.5,0.924
61.8,0.3,0.1796,-0.0184,0.924,0,3.5,3.5,0.924
61.85,0.3,0.1796,-0.0178,0.924,0,3.5,3.5,0.924
61.901,0.3,0.1796,-0.0166,0.924,0,3.5,3.5,0.924
61.95,0.3,0.1796,-0.0161,0.92,0,3.5,3.5,0.92
62.0,0.3,0.1797,-0.015,0.92,0,3.5,3.5,0.92
62.05,0.3,0.1797,-0.0145,0.92,0,3.5,3.5,0.92
62.101,0.3,0.1797,-0.0135,0.92,0,3.5,3.5,0.92
62.15,0.3,0.1797,-0.0131,0.911,0,3.5,3.5,0.911
62.2,0.3,0.1797,-0.0126,0.911,0,3.5,3.5,0.911
62.25,0.3,0.1797,-0.0118,0.911,0,3.5,3.5,0.911
62.301,0.3,0.1797,-0.0114,0.911,0,3.5,3.5,0.911
62.35,0.3,0.1798,-0.0107,0.909,0,3.5,3.5,0.909
62.401,0.3,0.1798,-0.0103,0.909,0,3.5,3.5,0.909
62.45,0.3,0.1798,-0.0096,0.909,0,3.5,3.5,0.909
62.5,0.3,0.1798,-0.0093,0.909,0,3.5,3.5,0.909
62.55,0.3,0.1798,-0.0087,0.891,0,3.5,3.5,0.891
62.6,0.3,0.1798,-0.0084,0.891,0,3.5,3.5,0.891
62.65,0.3,0.1798,-0.0078,0.891,0,3.5,3.5,0.891
62.7,0.3,0.1798,-0.0076,0.891,0,3.5,3.5,0.891
62.75,0.3,0.1798,-0.0071,0.903,0,3.5,3.5,0.903
62.8,0.3,0.1798,-0.0068,0.903,0,3.5,3.5,0.903
62.85,0.3,0.1799,-0.0064,0.903,0,3.5,3.5,0.903
62.9,0.3,0.1799,-0.0062,0.903,0,3.5,3.5,0.903
62.95,0.3,0.1799,-0.006,0.908,0,3.5,3.5,0.908
63.0,0.3,0.1799,-0.0056,0.908,0,3.5,3.5,0.908
63.05,0.3,0.1799,-0.0054,0.908,0,3.5,3.5,0.908
63.1,0.3,0.1799,-0.005,0.908,0,3.5,3.5,0.908
63.15,0.3,0.1799,-0.0049,0.879,0,3.5,3.5,0.879
63.2,0.3,0.1799,-0.0045,0.879,0,3.5,3.5,0.879
63.25,0.3,0.1799,-0.0044,0.879,0,3.5,3.5,0.879
63.3,0.3,0.1799,-0.0041,0.879,0,3.5,3.5,0.879
63.35,0.3,0.1799,-0.004,0.903,0,3.5,3.5,0.903
63.4,0.3,0.1799,-0.0037,0.903,0,3.5,3.5,0.903
63.45,0.3,0.1799,-0.0036,0.903,0,3.5,3.5,0.903
63.5,0.3,0.1799,-0.0033,0.903,0,3.5,3.5,0.903
63.55,0.3,0.1799,-0.0032,0.899,0,3.5,3.5,0.899
63.6,0.3,0.1799,-0.0031,0.899,0,3.5,3.5,0.899
63.65,0.3,0.1799,-0.0029,0.899,0,3.5,3.5,0.899
63.7,0.3,0.1799,-0.0028,0.899,0,3.5,3.5,0.899
63.75,0.3,0.1799,-0.0026,0.897,0,3.5,3.5,0.897
63.8,0.3,0.1799,-0.0026,0.897,0,3.5,3.5,0.897
63.85,0.3,0.1799,-0.0024,0.897,0,3.5,3.5,0.897
63.9,0.3,0.1799,-0.0023,0.897,0,3.5,3.5,0.897
63.95,0.3,0.18,-0.0022,0.9,0,3.5,3.5,0.9
64.0,0.3,0.18,-0.0021,0.9,0,3.5,3.5,0.9
64.05,0.3,0.18,-0.0019,0.9,0,3.5,3.5,0.9
64.1,0.3,0.18,-0.0019,0.9,0,3.5,3.5,0.9
64.15,0.3,0.18,-0.0018,0.937,0,3.5,3.5,0.937
64.2,0.3,0.18,-0.0017,0.937,0,3.5,3.5,0.937
64.25,0.3,0.18,-0.0016,0.937,0,3.5,3.5,0.937
64.3,0.3,0.18,-0.0015,0.937,0,3.5,3.5,0.937
64.35,0.3,0.18,-0.0015,0.993,0,3.5,3.5,0.993
64.4,0.3,0.18,-0.0014,0.993,0,3.5,3.5,0.993
64.45,0.3,0.18,-0.0013,0.993,0,3.5,3.5,0.993
64.5,0.3,0.18,-0.0013,0.993,0,3.5,3.5,0.993
64.55,0.3,0.18,-0.0012,1.024,0,3.5,3.5,1.024
64.6,0.3,0.18,-0.0011,1.024,0,3.5,3.5,1.024
64.65,0.3,0.18,-0.0011,1.024,0,3.5,3.5,1.024
64.7,0.3,0.18,-0.001,1.024,0,3.5,3.5,1.024
64.75,0.3,0.18,-0.001,1.07,0,3.5,3.5,1.07
64.8,0.3,0.18,-0.0009,1.07,0,3.5,3.5,1.07
64.851,0.3,0.18,-0.0009,1.07,0,3.5,3.5,1.07
64.9,0.3,0.18,-0.0008,1.07,0,3.5,3.5,1.07
64.95,0.3,0.18,-0.0008,1.119,0,3.5,3.5,1.176
65.0,0.3,0.18,-0.0008,1.119,0,3.5,3.5,1.176
65.05,0.3,0.18,-0.0007,1.119,0,3.5,3.5,1.176
65.1,0.3,0.18,-0.0007,1.119,0,3.5,3.5,1.176
65.15,0.3,0.18,-0.0007,1.186,0,3.5,3.5,1.261
65.2,0.3,0.18,-0.0006,1.186,0,3.5,3.5,1.261
65.25,0.3,0.18,-0.0006,1.186,0,3.5,3.5,1.261
65.3,0.3,0.18,-0.0006,1.186,0,3.5,3.5,1.261
65.35,0.3,0.18,-0.0005,1.206,0,3.5,3.5,1.374
65.4,0.3,0.18,-0.0005,1.206,0,3.5,3.5,1.374
65.45,0.3,0.18,-0.0005,1.206,0,3.5,3.5,1.374
65.5,0.3,0.18,-0.0005,1.206,0,3.5,3.5,1.374
65.55,0.3,0.18,-0.0004,1.254,0,3.5,3.5,1.496
65.6,0.3,0.18,-0.0004,1.254,0,3.5,3.5,1.496
65.65,0.3,0.18,-0.0004,1.254,0,3.5,3.5,1.496
65.7,0.3,0.18,-0.0004,1.254,0,3.5,3.5,1.496
65.75,0.3,0.18,-0.0004,1.323,0,3.5,3.5,1.581
65.8,0.3,0.18,-0.0003,1.323,0,3.5,3.5,1.581
65.85,0.3,0.18,-0.0003,1.323,0,3.5,3.5,1.581
65.9,0.3,0.18,-0.0003,1.323,0,3.5,3.5,1.581
65.951,0.3,0.18,-0.0003,1.358,0,3.5,3.5,1.635
66.0,0.3,0.18,-0.0003,1.358,0,3.5,3.5,1.635
66.05,0.3,0.18,-0.0003,1.358,0,3.5,3.5,1.635
66.1,0.3,0.18,-0.0003,1.358,0,3.5,3.5,1.635
66.15,0.3,0.18,-0.0002,1.394,0,3.5,3.5,1.639
66.2,0.3,0.18,-0.0002,1.394,0,3.5,3.5,1.639
66.251,0.3,0.18,-0.0002,1.394,0,3.5,3.5,1.639
66.3,0.3,0.18,-0.0002,1.394,0,3.5,3.5,1.639
66.35,0.3,0.18,-0.0002,1.449,0,3.5,3.5,1.618
66.4,0.3,0.18,-0.0002,1.449,0,3.5,3.5,1.618
66.451,0.3,0.18,-0.0002,1.449,0,3.5,3.5,1.618
66.5,0.3,0.18,-0.0002,1.449,0,3.5,3.5,1.618
66.55,0.3,0.18,-0.0002,1.516,0,3.5,3.5,1.615
66.6,0.3,0.18,-0.0002,1.516,0,3.5,3.5,1.615
66.65,0.3,0.18,-0.0002,1.516,0,3.5,3.5,1.615
66.7,0.3,0.18,-0.0001,1.516,0,3.5,3.5,1.615
66.751,0.3,0.18,-0.0001,1.52,0,3.5,3.5,1.619
66.8,0.3,0.18,-0.0001,1.52,0,3.5,3.5,1.619
66.85,0.3,0.18,-0.0001,1.52,0,3.5,3.5,1.619
66.9,0.3,0.18,-0.0001,1.52,0,3.5,3.5,1.619
66.951,0.3,0.18,-0.0001,1.546,0,3.5,3.5,1.619
67.0,0.3,0.18,-0.0001,1.546,0,3.5,3.5,1.619
67.05,0.3,0.18,-0.0001,1.546,0,3.5,3.5,1.619
67.1,0.3,0.18,-0.0001,1.546,0,3.5,3.5,1.619
67.15,0.3,0.18,-0.0001,1.573,0,3.5,3.5,1.61
67.2,0.3,0.18,-0.0001,1.573,0,3.5,3.5,1.61
67.25,0.3,0.18,-0.0001,1.573,0,3.5,3.5,1.61
67.3,0.3,0.18,-0.0001,1.573,0,3.5,3.5,1.61
67.35,0.3,0.18,-0.0001,1.564,0,3.5,3.5,1.598
67.4,0.3,0.18,-0.0001,1.564,0,3.5,3.5,1.598
67.451,0.3,0.18,-0.0001,1.564,0,3.5,3.5,1.598
67.5,0.3,0.18,-0.0001,1.564,0,3.5,3.5,1.598
67.55,0.3,0.18,-0.0001,1.6,0,3.5,3.5,1.6
67.6,0.3,0.18,-0.0001,1.6,0,3.5,3.5,1.6
67.65,0.3,0.18,-0.0001,1.6,0,3.5,3.5,1.6
67.7,0.3,0.18,-0.0001,1.6,0,3.5,3.5,1.6
67.75,0.3,0.18,-0.0001,1.578,0,3.5,3.5,1.578
67.8,0.3,0.18,-0.0,1.578,0,3.5,3.5,1.578
67.85,0.3,0.18,-0.0,1.578,0,3.5,3.5,1.578
67.9,0.3,0.18,-0.0,1.578,0,3.5,3.5,1.578
67.951,0.3,0.18,-0.0,1.591,0,3.5,3.5,1.591
68.0,0.3,0.18,-0.0,1.591,0,3.5,3.5,1.591
68.05,0.3,0.18,-0.0,1.591,0,3.5,3.5,1.591
68.1,0.3,0.18,-0.0,1.591,0,3.5,3.5,1.591
68.151,0.3,0.18,-0.0,1.589,0,3.5,3.5,1.589
68.2,0.3,0.18,-0.0,1.589,0,3.5,3.5,1.589
68.25,0.3,0.18,-0.0,1.589,0,3.5,3.5,1.589
68.3,0.3,0.18,-0.0,1.589,0,3.5,3.5,1.589
68.35,0.3,0.18,-0.0,1.579,0,3.47,3.5,1.579
68.4,0.3,0.18,-0.0,1.579,0,3.47,3.5,1.579
68.45,0.3,0.18,-0.0,1.579,0,3.47,3.5,1.579
68.5,0.3,0.18,-0.0,1.579,0,3.47,3.5,1.579
68.55,0.3,0.18,-0.0,1.584,0,3.44,3.5,1.584
68.6,0.3,0.18,-0.0,1.584,0,3.44,3.5,1.584
68.65,0.3,0.18,-0.0,1.584,0,3.44,3.5,1.584
68.7,0.3,0.18,-0.0,1.584,0,3.44,3.5,1.584
68.75,0.3,0.18,-0.0,1.577,0,3.393,3.5,1.577
68.8,0.3,0.18,-0.0,1.577,0,3.393,3.5,1.577
68.85,0.3,0.18,-0.0,1.577,0,3.393,3.5,1.577
68.9,0.3,0.18,-0.0,1.577,0,3.393,3.5,1.577
68.95,0.3,0.18,-0.0,1.569,0,3.373,3.5,1.569
69.0,0.3,0.18,-0.0,1.569,0,3.373,3.5,1.569
69.05,0.3,0.18,-0.0,1.569,0,3.373,3.5,1.569
69.1,0.3,0.18,-0.0,1.569,0,3.373,3.5,1.569
69.151,0.3,0.18,-0.0,1.573,0,3.338,3.5,1.573
69.2,0.3,0.18,-0.0,1.573,0,3.338,3.5,1.573
69.25,0.3,0.18,-0.0,1.573,0,3.338,3.5,1.573
69.3,0.3,0.18,-0.0,1.573,0,3.338,3.5,1.573
69.35,0.3,0.18,-0.0,1.561,0,3.3,3.5,1.561
69.401,0.3,0.18,-0.0,1.561,0,3.3,3.5,1.561
69.45,0.3,0.18,-0.0,1.561,0,3.3,3.5,1.561
69.501,0.3,0.18,-0.0,1.561,0,3.3,3.5,1.561
69.55,0.3,0.18,-0.0,1.549,0,3.26,3.5,1.549
69.6,0.3,0.18,-0.0,1.549,0,3.26,3.5,1.549
69.65,0.3,0.18,-0.0,1.549,0,3.26,3.5,1.549
69.7,0.3,0.18,-0.0,1.549,0,3.26,3.5,1.549
69.75,0.3,0.18,-0.0,1.558,0,3.216,3.5,1.558
69.8,0.3,0.18,-0.0,1.558,0,3.216,3.5,1.558
69.85,0.3,0.18,-0.0,1.558,0,3.216,3.5,1.558
69.901,0.3,0.18,-0.0,1.558,0,3.216,3.5,1.558
69.95,0.3,0.18,-0.0,1.549,0,3.183,3.5,1.549
70.0,0.3,0.18,-0.0,1.549,0,3.183,3.5,1.549
70.05,0.3,0.18,-0.0,1.549,0,3.183,3.5,1.549
70.1,0.3,0.18,-0.0,1.549,0,3.183,3.5,1.549
70.15,0.3,0.18,-0.0,1.552,0,3.146,3.5,1.552
70.2,0.3,0.18,-0.0,1.552,0,3.146,3.5,1.552
70.25,0.3,0.18,-0.0,1.552,0,3.146,3.5,1.552
70.3,0.3,0.18,-0.0,1.552,0,3.146,3.5,1.552
70.35,0.3,0.18,-0.0,1.541,0,3.115,3.5,1.541
70.4,0.3,0.18,-0.0,1.541,0,3.115,3.5,1.541
70.45,0.3,0.18,-0.0,1.541,0,3.115,3.5,1.541
70.5,0.3,0.18,-0.0,1.541,0,3.115,3.5,1.541
70.55,0.3,0.18,-0.0,1.547,0,3.091,3.5,1.547
70.6,0.3,0.18,-0.0,1.547,0,3.091,3.5,1.547
70.651,0.3,0.18,-0.0,1.547,0,3.091,3.5,1.547
70.7,0.3,0.18,-0.0,1.547,0,3.091,3.5,1.547
70.75,0.3,0.18,-0.0,1.541,0,3.049,1.938,1.541
70.8,0.3,0.18,-0.0,1.541,0,3.049,1.938,1.541
70.85,0.3,0.18,-0.0,1.541,0,3.049,1.938,1.541
70.9,0.3,0.18,-0.0,1.541,0,3.049,1.938,1.541
70.95,0.3,0.18,-0.0,1.539,0,3.018,1.872,1.539
71.0,0.3,0.18,-0.0,1.539,0,3.018,1.872,1.539
71.05,0.3,0.18,-0.0,1.539,0,3.018,1.872,1.539
71.1,0.3,0.18,-0.0,1.539,0,3.018,1.872,1.539
71.15,0.3,0.18,-0.0,1.521,0,2.967,1.804,1.521
71.2,0.3,0.18,-0.0,1.521,0,2.967,1.804,1.521
71.25,0.3,0.18,-0.0,1.521,0,2.967,1.804,1.521
71.3,0.3,0.18,-0.0,1.521,0,2.967,1.804,1.521
71.35,0.3,0.18,-0.0,1.515,0,2.93,1.723,1.515
71.4,0.3,0.18,-0.0,1.515,0,2.93,1.723,1.515
71.45,0.3,0.18,-0.0,1.515,0,2.93,1.723,1.515
71.501,0.3,0.18,-0.0,1.515,0,2.93,1.723,1.515
71.55,0.3,0.18,-0.0,1.512,0,2.902,1.656,1.512
71.6,0.3,0.18,-0.0,1.512,0,2.902,1.656,1.512
71.65,0.3,0.18,-0.0,1.512,0,2.902,1.656,1.512
71.7,0.3,0.18,-0.0,1.512,0,2.902,1.656,1.512
71.75,0.3,0.18,-0.0,1.516,0,2.851,1.6,1.516
71.8,0.3,0.18,-0.0,1.516,0,2.851,1.6,1.516
71.851,0.3,0.18,-0.0,1.516,0,2.851,1.6,1.516
71.9,0.3,0.18,-0.0,1.516,0,2.851,1.6,1.516
71.95,0.3,0.18,-0.0,1.514,0,2.828,1.57,1.514
72.0,0.3,0.18,-0.0,1.514,0,2.828,1.57,1.514
72.05,0.3,0.18,-0.0,1.514,0,2.828,1.57,1.514
72.1,0.3,0.18,-0.0,1.514,0,2.828,1.57,1.514
72.15,0.3,0.18,-0.0,1.506,0,2.803,1.558,1.506
72.2,0.3,0.18,-0.0,1.506,0,2.803,1.558,1.506
72.25,0.3,0.18,-0.0,1.506,0,2.803,1.558,1.506
72.3,0.3,0.18,-0.0,1.506,0,2.803,1.558,1.506
72.35,0.3,0.18,-0.0,1.498,0,2.76,1.554,1.498
72.4,0.3,0.18,-0.0,1.498,0,2.76,1.554,1.498
72.45,0.3,0.18,-0.0,1.498,0,2.76,1.554,1.498
72.5,0.3,0.18,-0.0,1.498,0,2.76,1.554,1.498
72.55,0.3,0.18,-0.0,1.499,0,2.72,1.514,1.499
72.6,0.3,0.18,-0.0,1.499,0,2.72,1.514,1.499
